human_protein,rank,yeast_protein,similarity_score
Q8NEB9,2,P13382,0.9604299
Q8NEB9,3,P30771,0.958641
Q8NEB9,4,Q06224,0.95723987
Q8NEB9,5,P33755,0.95157796
Q8NEB9,6,P41810,0.95109147
Q8NEB9,7,P24583,0.9503104
Q8NEB9,8,P22543,0.94979215
Q8NEB9,9,P35207,0.9495434
Q8NEB9,10,P23337,0.9484501
Q8NEB9,11,P15274,0.947778
Q8NEB9,12,Q00578,0.946666
Q8NEB9,13,P39006,0.94658405
Q8NEB9,14,P38144,0.9459583
Q8NEB9,15,Q00684,0.9457534
Q8NEB9,16,P14747,0.9454209
Q8NEB9,17,P53622,0.9446392
Q8NEB9,18,P32597,0.94446546
Q8NEB9,19,Q04217,0.944414
Q8NEB9,20,P53893,0.94437975
P48454,1,P13393,0.93951505
P48454,2,Q03195,0.9390419
P48454,3,P25694,0.93627155
P48454,4,P23594,0.9347913
P48454,5,P33297,0.93282354
P48454,6,Q01939,0.9302002
P48454,7,P33322,0.9267889
P48454,8,P23595,0.9252355
P48454,9,P41819,0.92465836
P48454,10,Q03532,0.9238409
P48454,11,P32481,0.92382884
P48454,12,P16140,0.9219269
P48454,13,P32561,0.91837424
P48454,14,P32324,0.91736144
P48454,15,P32598,0.9158554
P48454,16,P39729,0.9156253
P48454,17,P33298,0.9146069
P48454,18,P52917,0.91417056
P48454,19,P21954,0.91411036
P48454,20,P53742,0.91361237
A5YKK6,1,P25655,0.9806165
A5YKK6,2,Q00416,0.9757886
A5YKK6,3,P37297,0.9726535
A5YKK6,4,P38811,0.96899384
A5YKK6,5,Q03280,0.9688393
A5YKK6,6,Q12754,0.96785
A5YKK6,7,P38737,0.96539927
A5YKK6,8,P53886,0.9647612
A5YKK6,9,P38111,0.9617171
A5YKK6,10,P35194,0.9614893
A5YKK6,11,P38164,0.9613782
A5YKK6,12,P47102,0.9598812
A5YKK6,13,Q04693,0.95924217
A5YKK6,14,Q12019,0.95857924
A5YKK6,15,P35169,0.95791423
A5YKK6,16,P38110,0.9576493
A5YKK6,17,P34110,0.95653427
A5YKK6,18,P38873,0.956185
A5YKK6,19,Q03407,0.955753
A5YKK6,20,P54860,0.95473456
O60684,1,Q02821,0.9462802
O60684,2,Q03195,0.94033307
O60684,3,Q01939,0.9401417
O60684,4,P41819,0.9380293
O60684,5,P40348,0.9335812
O60684,6,P33298,0.9319423
O60684,7,Q03532,0.93182784
O60684,8,P33297,0.9298853
O60684,9,P39076,0.9296295
O60684,10,P25694,0.92693776
O60684,11,P52917,0.92650205
O60684,12,P42943,0.9258776
O60684,13,P25453,0.924841
O60684,14,P39517,0.9225157
O60684,15,P39078,0.9218967
O60684,16,P13393,0.9200672
O60684,17,P40961,0.9194151
O60684,18,P41940,0.91810423
O60684,19,P39729,0.9176293
O60684,20,P20459,0.91757977
P47897,1,P38793,0.9387483
P47897,2,P32861,0.9361725
P47897,3,Q08162,0.93129957
P47897,4,P32327,0.92627776
P47897,5,P38088,0.925505
P47897,6,P11154,0.922761
P47897,7,P49090,0.92257226
P47897,8,P47047,0.9225109
P47897,9,Q06817,0.92173505
P47897,10,P49089,0.9204528
P47897,11,Q00578,0.9194432
P47897,12,P53131,0.91927046
P47897,13,P38795,0.919078
P47897,14,P22515,0.9189676
P47897,15,P38628,0.91876924
P47897,16,Q12109,0.918212
P47897,17,P38707,0.91732496
P47897,18,Q05506,0.9171968
P47897,19,P07258,0.91718805
P47897,20,P38708,0.9159388
P15170,1,P36421,0.93146056
P15170,2,P47117,0.9291266
P15170,3,P41819,0.92556286
P15170,4,Q03532,0.92397636
P15170,5,P50094,0.92283595
P15170,6,P40558,0.92249703
P15170,7,P32324,0.92225415
P15170,8,Q03195,0.922149
P15170,9,P39077,0.92146796
P15170,10,P50095,0.92013866
P15170,11,P39078,0.9186496
P15170,12,P25694,0.9186233
P15170,13,Q05506,0.9185883
P15170,14,P40413,0.9182041
P15170,15,P38697,0.9180654
P15170,16,P23594,0.9169291
P15170,17,Q07478,0.91591173
P15170,18,P32481,0.9157523
P15170,19,P39958,0.9137225
P15170,20,P33298,0.91367286
P52701,1,P53893,0.95396775
P52701,2,P30771,0.95084673
P52701,3,Q04673,0.9478701
P52701,4,Q04585,0.94408953
P52701,5,P33755,0.9430615
P52701,6,Q06224,0.94278467
P52701,7,Q03834,0.9411709
P52701,8,P13382,0.9406728
P52701,9,P25847,0.940327
P52701,10,P38132,0.9401871
P52701,11,P15565,0.9391272
P52701,12,P36120,0.9387313
P52701,13,Q12362,0.93850785
P52701,14,P04819,0.93850434
P52701,15,P32863,0.93678683
P52701,16,P38793,0.93590736
P52701,17,P06839,0.9352992
P52701,18,P53091,0.9348233
P52701,19,P30665,0.93477273
P52701,20,P38144,0.934401
Q14738,1,Q00578,0.9359556
Q14738,2,P47047,0.9333031
Q14738,3,Q99216,0.9205503
Q14738,4,P54861,0.91893506
Q14738,5,P13393,0.91723514
Q14738,6,P53914,0.9149618
Q14738,7,P39730,0.9143956
Q14738,8,P53742,0.91407764
Q14738,9,P25454,0.91270006
Q14738,10,P32481,0.9099779
Q14738,11,Q03195,0.90968215
Q14738,12,P43588,0.9096785
Q14738,13,P33299,0.9057968
Q14738,14,Q03330,0.9032775
Q14738,15,P40991,0.89948344
Q14738,16,P39517,0.89863163
Q14738,17,P21576,0.89861816
Q14738,18,P38861,0.8979915
Q14738,19,P33298,0.89794695
Q14738,20,P40327,0.89740735
O75351,1,P52917,0.9703698
O75351,2,Q01939,0.9541577
O75351,3,P25694,0.95300776
O75351,4,P33297,0.94660145
O75351,5,P09435,0.93954116
O75351,6,P22202,0.9329703
O75351,7,P41940,0.93058074
O75351,8,Q03532,0.93039066
O75351,9,P02994,0.9300578
O75351,10,P10591,0.9294474
O75351,11,P00830,0.9287267
O75351,12,P10592,0.9285823
O75351,13,P32836,0.9270935
O75351,14,P32835,0.9255265
O75351,15,Q03195,0.9242414
O75351,16,P40348,0.9178869
O75351,17,P10081,0.9173004
O75351,18,P32598,0.9170402
O75351,19,P13393,0.9168397
O75351,20,P21954,0.9152567
P34897,1,P37291,0.9527389
P34897,2,P37292,0.9482641
P34897,3,P53319,0.93773764
P34897,4,P38720,0.93617475
P34897,5,P00924,0.9353602
P34897,6,Q00711,0.9349989
P34897,7,P47052,0.9335406
P34897,8,P00925,0.9327071
P34897,9,Q05911,0.9321674
P34897,10,P42222,0.931071
P34897,11,P0CX10,0.9275552
P34897,12,P07991,0.92724097
P34897,13,P38009,0.92629987
P34897,14,P08417,0.92626697
P34897,15,P54113,0.92485994
P34897,16,P25039,0.92398125
P34897,17,P39954,0.92377484
P34897,18,P21954,0.9232077
P34897,19,P38620,0.9228141
P34897,20,P38689,0.9227077
P38919,1,P10081,0.9649391
P38919,2,P32835,0.9606686
P38919,3,P32836,0.95964956
P38919,4,P02994,0.9400725
P38919,5,P19073,0.93845403
P38919,6,P32598,0.9298994
P38919,7,Q01939,0.9204221
P38919,8,P33297,0.9083925
P38919,9,P18238,0.90644795
P38919,10,P18239,0.9061848
P38919,11,P25694,0.9001477
P38919,12,Q03532,0.8999249
P38919,13,P09435,0.89950794
P38919,14,P00830,0.8986525
P38919,15,P47052,0.89805824
P38919,16,Q12099,0.89697564
P38919,17,Q03195,0.8966451
P38919,18,P60010,0.89592296
P38919,19,Q00711,0.89415675
P38919,20,P22202,0.892935
P55786,1,P32454,0.9454797
P55786,2,P53131,0.9453168
P55786,3,Q05506,0.94486
P55786,4,P32191,0.9436347
P55786,5,Q00055,0.9422265
P55786,6,P32327,0.9403902
P55786,7,P11154,0.9383279
P55786,8,P52892,0.9381064
P55786,9,Q06817,0.93355125
P55786,10,P38074,0.93276227
P55786,11,P20133,0.93256783
P55786,12,P38714,0.9323462
P55786,13,P07259,0.9314652
P55786,14,P32861,0.93018955
P55786,15,P27697,0.9298284
P55786,16,P38795,0.92960215
P55786,17,P07806,0.92946243
P55786,18,P43123,0.9293049
P55786,19,P37898,0.92919207
P55786,20,Q07729,0.9284638
P04035,1,P38318,0.9455329
P04035,2,P47047,0.93278146
P04035,3,P39109,0.9312273
P04035,4,P39007,0.93027234
P04035,5,P12684,0.9296524
P04035,6,P54861,0.9281764
P04035,7,P07286,0.92807704
P04035,8,P12683,0.9276421
P04035,9,Q00055,0.9266272
P04035,10,P32363,0.92419386
P04035,11,P38793,0.9220027
P04035,12,Q00578,0.9219169
P04035,13,P21576,0.9215624
P04035,14,P41911,0.9213262
P04035,15,P25454,0.92068446
P04035,16,P38329,0.9203451
P04035,17,P40416,0.9192549
P04035,18,P32795,0.9183858
P04035,19,P32191,0.91758937
P04035,20,P15565,0.91750675
Q9NSD9,1,P15624,0.9673821
Q9NSD9,2,P38795,0.96423364
Q9NSD9,3,P04801,0.9638716
Q9NSD9,4,P36132,0.96094644
Q9NSD9,5,Q03195,0.9558441
Q9NSD9,6,P21524,0.95555234
Q9NSD9,7,P21672,0.9552012
Q9NSD9,8,P32327,0.95344067
Q9NSD9,9,P32324,0.95335895
Q9NSD9,10,P39958,0.9522301
Q9NSD9,11,P38088,0.952004
Q9NSD9,12,P11154,0.9518174
Q9NSD9,13,P53088,0.95174056
Q9NSD9,14,P12385,0.9511025
Q9NSD9,15,P41819,0.95039016
Q9NSD9,16,Q06817,0.9500139
Q9NSD9,17,P25039,0.94998485
Q9NSD9,18,P19414,0.94915104
Q9NSD9,19,P04802,0.94855744
Q9NSD9,20,P39729,0.9478545
P49411,1,P02992,0.96820664
P49411,2,P25453,0.93473387
P49411,3,P25454,0.934219
P49411,4,Q00055,0.9337451
P49411,5,P11154,0.927927
P49411,6,P32327,0.92774785
P49411,7,P53131,0.92726827
P49411,8,P32324,0.9263876
P49411,9,P00549,0.9235945
P49411,10,P52489,0.92236406
P49411,11,P38821,0.9215115
P49411,12,P09440,0.9205533
P49411,13,P53312,0.91923857
P49411,14,P25039,0.9191852
P49411,15,Q01574,0.9184929
P49411,16,P32381,0.9183433
P49411,17,P40024,0.91642976
P49411,18,P41819,0.9158563
P49411,19,P20604,0.9156805
P49411,20,P52920,0.9156483
P42356,1,P37297,0.9672281
P42356,2,P33202,0.96523327
P42356,3,Q00416,0.96314824
P42356,4,P32600,0.9623124
P42356,5,Q03280,0.9622777
P42356,6,P35169,0.9621713
P42356,7,Q12311,0.95890194
P42356,8,P47102,0.9589019
P42356,9,P40985,0.9585046
P42356,10,Q12019,0.95828265
P42356,11,Q03897,0.9577494
P42356,12,Q06156,0.9567758
P42356,13,P38111,0.95652556
P42356,14,Q12754,0.95572406
P42356,15,P38873,0.9550587
P42356,16,P53886,0.9544854
P42356,17,P38737,0.9543101
P42356,18,P38811,0.9541881
P42356,19,P54860,0.9541118
P42356,20,Q04693,0.95282644
Q96RL7,1,Q07878,0.97665167
Q96RL7,2,Q06706,0.9593973
Q96RL7,3,P22543,0.9585431
Q96RL7,4,P30771,0.95849335
Q96RL7,5,P13382,0.95757467
Q96RL7,6,P53622,0.95697224
Q96RL7,7,Q06685,0.95520544
Q96RL7,8,Q12149,0.95331585
Q96RL7,9,P41810,0.9532375
Q96RL7,10,P32333,0.9525076
Q96RL7,11,P35207,0.9519964
Q96RL7,12,P50942,0.951167
Q96RL7,13,P14284,0.95013005
Q96RL7,14,P06103,0.9498976
Q96RL7,15,P32501,0.94983935
Q96RL7,16,P53258,0.9498379
Q96RL7,17,Q00955,0.94909674
Q96RL7,18,P32383,0.9490669
Q96RL7,19,Q12271,0.9487031
Q96RL7,20,P15938,0.948531
P04424,1,P04076,0.92811984
P04424,2,P00924,0.90279543
P04424,3,P00925,0.8992604
P04424,4,P36007,0.8975751
P04424,5,P53319,0.8874906
P04424,6,P37291,0.8871681
P04424,7,P08417,0.88662845
P04424,8,P46969,0.88627404
P04424,9,P38720,0.8853998
P04424,10,Q05911,0.8848798
P04424,11,P07991,0.88217163
P04424,12,P42222,0.8806013
P04424,13,P38009,0.8795216
P04424,14,P0CX10,0.8755248
P04424,15,P38620,0.8751234
P04424,16,Q00711,0.8735469
P04424,17,P07244,0.87199944
P04424,18,P47052,0.87177354
P04424,19,P54113,0.8711567
P04424,20,P39954,0.8693824
Q14683,1,P38989,0.96330047
Q14683,2,P47047,0.9409953
Q14683,3,P21576,0.9328354
Q14683,4,P54861,0.92728794
Q14683,5,P18759,0.922217
Q14683,6,P53549,0.92144173
Q14683,7,P26793,0.9192261
Q14683,8,Q12267,0.9179647
Q14683,9,P20459,0.9178926
Q14683,10,P33298,0.9175075
Q14683,11,P31244,0.9173671
Q14683,12,P38132,0.91727
Q14683,13,P53742,0.9172252
Q14683,14,Q12377,0.91626084
Q14683,15,Q03330,0.9162172
Q14683,16,Q06218,0.9160774
Q14683,17,Q05506,0.91599834
Q14683,18,P40024,0.9158867
Q14683,19,P40413,0.9155643
Q14683,20,P20448,0.91530627
Q16851,1,P32861,0.956914
Q16851,2,Q03195,0.9529074
Q16851,3,P32481,0.94425774
Q16851,4,P29952,0.9439838
Q16851,5,P32561,0.9426765
Q16851,6,P21954,0.94244236
Q16851,7,P12385,0.9419392
Q16851,8,P20459,0.94189227
Q16851,9,P22515,0.9357038
Q16851,10,P40348,0.9352735
Q16851,11,P41939,0.9342065
Q16851,12,P38795,0.9337131
Q16851,13,P21801,0.9329839
Q16851,14,P53742,0.932206
Q16851,15,P07283,0.92931205
Q16851,16,P43588,0.9283075
Q16851,17,P00817,0.927683
Q16851,18,P53982,0.92729676
Q16851,19,P49090,0.92600715
Q16851,20,P54113,0.9251816
Q92562,1,P42837,0.98193395
Q92562,2,P50942,0.96671814
Q92562,3,Q06685,0.9652502
Q92562,4,P22543,0.95884085
Q92562,5,Q12149,0.95883447
Q92562,6,P32562,0.9571411
Q92562,7,P14284,0.9570509
Q92562,8,Q02792,0.9565884
Q92562,9,Q12271,0.9560746
Q92562,10,Q00684,0.9548704
Q92562,11,P39104,0.9539496
Q92562,12,Q06706,0.9533937
Q92562,13,Q05471,0.95280254
Q92562,14,P13382,0.95259446
Q92562,15,P40559,0.95231265
Q92562,16,Q08960,0.9500338
Q92562,17,P39006,0.9498323
Q92562,18,P32368,0.9489277
Q92562,19,P06777,0.9478291
Q92562,20,P21951,0.947746
Q8N465,1,P19073,0.7929261
Q8N465,2,P32835,0.78048605
Q8N465,3,Q12522,0.7785105
Q8N465,4,P32836,0.76985335
Q8N465,5,P02994,0.7691145
Q8N465,6,P00830,0.7591062
Q8N465,7,P07251,0.75766516
Q8N465,8,Q01939,0.7567489
Q8N465,9,P47052,0.75630105
Q8N465,10,P18239,0.7550344
Q8N465,11,P41819,0.75459486
Q8N465,12,Q00711,0.7543758
Q8N465,13,P15646,0.75273734
Q8N465,14,Q03195,0.75255525
Q8N465,15,Q03532,0.7517209
Q8N465,16,P32598,0.7513672
Q8N465,17,P04710,0.7507744
Q8N465,18,P60010,0.74907017
Q8N465,19,P36007,0.74712837
Q8N465,20,P25694,0.7465371
Q13206,1,P20448,0.9416985
Q13206,2,P32597,0.93948716
Q13206,3,Q06106,0.93834585
Q13206,4,P32892,0.925081
Q13206,5,Q08773,0.92417717
Q13206,6,P38144,0.92177004
Q13206,7,P36120,0.9207775
Q13206,8,Q00578,0.9196143
Q13206,9,P24583,0.9192526
Q13206,10,Q12389,0.919097
Q13206,11,P31244,0.91614014
Q13206,12,P53313,0.91527146
Q13206,13,P53091,0.9132912
Q13206,14,P38630,0.9123918
Q13206,15,P47047,0.91173375
Q13206,16,Q08965,0.9098644
Q13206,17,P53893,0.9087343
Q13206,18,Q04673,0.90865
Q13206,19,P53145,0.9081833
Q13206,20,P32863,0.90816456
Q13823,1,P25582,0.9459247
Q13823,2,Q06106,0.94475913
Q13823,3,P39730,0.94305205
Q13823,4,P53145,0.94107187
Q13823,5,P40991,0.94098336
Q13823,6,P53313,0.9400659
Q13823,7,Q02892,0.9398941
Q13823,8,Q00578,0.93938303
Q13823,9,P32597,0.93908197
Q13823,10,P53742,0.93901277
Q13823,11,P20448,0.93874687
Q13823,12,P04786,0.93408865
Q13823,13,Q03330,0.93129843
Q13823,14,P53261,0.9301634
Q13823,15,Q99216,0.930061
Q13823,16,P38630,0.9295867
Q13823,17,P38431,0.92899805
Q13823,18,P47047,0.9287156
Q13823,19,P38793,0.92397076
Q13823,20,P53914,0.92290294
P50395,1,P39958,0.96142125
P50395,2,P38795,0.95482844
P50395,3,Q03195,0.95479536
P50395,4,P36421,0.94637346
P50395,5,P36132,0.9433892
P50395,6,P16140,0.93954617
P50395,7,P41819,0.9394428
P50395,8,P12385,0.93769205
P50395,9,P21954,0.9367413
P50395,10,P32324,0.93651515
P50395,11,P50094,0.9352378
P50395,12,P50095,0.93410647
P50395,13,P32561,0.9321079
P50395,14,P39729,0.93153596
P50395,15,P08524,0.9313935
P50395,16,P41939,0.92981786
P50395,17,P38697,0.92972577
P50395,18,P53982,0.92812544
P50395,19,P21524,0.9279842
P50395,20,P41940,0.92759067
Q9P1U1,1,P47117,0.8921578
Q9P1U1,2,P32835,0.8628665
Q9P1U1,3,P32836,0.86216396
Q9P1U1,4,P32598,0.85987276
Q9P1U1,5,Q03532,0.84887224
Q9P1U1,6,Q01939,0.8405013
Q9P1U1,7,P41940,0.83071184
Q9P1U1,8,P25694,0.82688916
Q9P1U1,9,P47052,0.82552254
Q9P1U1,10,P60010,0.8248684
Q9P1U1,11,P19073,0.821723
Q9P1U1,12,P02994,0.81996024
Q9P1U1,13,Q03195,0.8178541
Q9P1U1,14,Q00711,0.8164016
Q9P1U1,15,P06780,0.8162111
Q9P1U1,16,P50095,0.81517684
Q9P1U1,17,P16140,0.8114289
Q9P1U1,18,P50094,0.8113283
Q9P1U1,19,P38697,0.8071847
Q9P1U1,20,P00830,0.8070154
Q9UBF2,1,P47047,0.96325874
Q9UBF2,2,P53914,0.9518004
Q9UBF2,3,Q03195,0.9501848
Q9UBF2,4,P18759,0.94692695
Q9UBF2,5,P38795,0.94400626
Q9UBF2,6,P15303,0.9425899
Q9UBF2,7,P22515,0.94208664
Q9UBF2,8,P41819,0.94114625
Q9UBF2,9,P32481,0.9393968
Q9UBF2,10,P53088,0.93888354
Q9UBF2,11,Q02821,0.937914
Q9UBF2,12,P54861,0.9370107
Q9UBF2,13,Q00578,0.93674237
Q9UBF2,14,P12385,0.9361549
Q9UBF2,15,Q03940,0.9360196
Q9UBF2,16,P43588,0.9357847
Q9UBF2,17,P33298,0.9356603
Q9UBF2,18,Q06218,0.935222
Q9UBF2,19,P25454,0.93465483
Q9UBF2,20,Q12464,0.93384874
P62714,1,P32598,0.9457338
P62714,2,P60010,0.92697996
P62714,3,P32835,0.9065478
P62714,4,P02994,0.9049069
P62714,5,P32836,0.90355885
P62714,6,P19073,0.89591926
P62714,7,Q01939,0.89515567
P62714,8,P23594,0.8947852
P62714,9,P47052,0.89435714
P62714,10,P20604,0.8909308
P62714,11,Q03532,0.8891131
P62714,12,P15731,0.8885143
P62714,13,P06780,0.8861145
P62714,14,Q00711,0.8843542
P62714,15,P15732,0.88426924
P62714,16,P41940,0.87958276
P62714,17,P09435,0.87902355
P62714,18,P00546,0.87795115
P62714,19,P00830,0.87661004
P62714,20,P25694,0.87610275
O75691,1,P35194,0.97238797
O75691,2,Q03280,0.9696856
O75691,3,P38737,0.9685367
O75691,4,P38811,0.9684776
O75691,5,P38111,0.96762425
O75691,6,P37297,0.9672019
O75691,7,P47102,0.96718925
O75691,8,Q12754,0.96540457
O75691,9,Q00416,0.96535486
O75691,10,Q12019,0.96530104
O75691,11,P35169,0.96517384
O75691,12,P32600,0.9648351
O75691,13,P33202,0.96267056
O75691,14,Q06156,0.9625289
O75691,15,P36022,0.96185195
O75691,16,P38110,0.9609217
O75691,17,P25655,0.96064895
O75691,18,P33892,0.95790577
O75691,19,Q12311,0.95773685
O75691,20,Q08562,0.95685196
P30837,1,P40047,0.9655651
P30837,2,P46367,0.95386946
P30837,3,P54115,0.9356303
P30837,4,P47771,0.93420327
P30837,5,P38067,0.9332578
P30837,6,P41338,0.9269182
P30837,7,P32473,0.9257365
P30837,8,P02992,0.92298484
P30837,9,P25374,0.9205437
P30837,10,P09624,0.9185774
P30837,11,P54114,0.9177301
P30837,12,P07251,0.9158062
P30837,13,P37292,0.9147961
P30837,14,P07991,0.9143527
P30837,15,P08417,0.91189176
P30837,16,P32771,0.911384
P30837,17,P53312,0.9113254
P30837,18,P37291,0.9110147
P30837,19,P10659,0.9105399
P30837,20,P19358,0.90953666
Q9Y295,1,P39729,0.9836549
Q9Y295,2,Q03195,0.9674801
Q9Y295,3,P16140,0.9537299
Q9Y295,4,P32324,0.9512112
Q9Y295,5,P53295,0.95038563
Q9Y295,6,P41819,0.9499815
Q9Y295,7,P12385,0.9465214
Q9Y295,8,P21954,0.9436805
Q9Y295,9,P25694,0.9412324
Q9Y295,10,P52917,0.94059896
Q9Y295,11,P33297,0.9397193
Q9Y295,12,P02994,0.9395545
Q9Y295,13,P20459,0.9386858
Q9Y295,14,P42943,0.9384905
Q9Y295,15,Q03940,0.93534935
Q9Y295,16,P36132,0.935345
Q9Y295,17,P39078,0.9351453
Q9Y295,18,P10081,0.9337466
Q9Y295,19,P39077,0.9335336
Q9Y295,20,Q01939,0.93319076
P40692,1,Q03195,0.9373455
P40692,2,P47047,0.9295804
P40692,3,P53742,0.9265307
P40692,4,P41819,0.9261138
P40692,5,P32481,0.9239925
P40692,6,Q00578,0.92376375
P40692,7,P25694,0.9146928
P40692,8,P25454,0.9146776
P40692,9,Q01939,0.9140204
P40692,10,P54861,0.91285944
P40692,11,P33298,0.91257983
P40692,12,Q03532,0.9116224
P40692,13,P33322,0.9113023
P40692,14,P13393,0.91057205
P40692,15,P39517,0.9098246
P40692,16,P33297,0.90867895
P40692,17,P53914,0.90846926
P40692,18,P38795,0.9081387
P40692,19,P20459,0.9078319
P40692,20,P39730,0.9049771
P30520,1,P41940,0.94243807
P30520,2,P39077,0.9383249
P30520,3,P46969,0.93280876
P30520,4,P41819,0.9320976
P30520,5,P43619,0.9315017
P30520,6,Q03532,0.9279018
P30520,7,P42943,0.9270617
P30520,8,P21954,0.92670393
P30520,9,P04801,0.92654425
P30520,10,P25039,0.92544967
P30520,11,P08524,0.92523885
P30520,12,P32324,0.9242517
P30520,13,P54113,0.92269635
P30520,14,P37291,0.9221619
P30520,15,P50095,0.921291
P30520,16,P25694,0.92121536
P30520,17,Q03195,0.9207732
P30520,18,P20604,0.920393
P30520,19,P47052,0.9199828
P30520,20,P00924,0.9196424
Q8TDD1,1,Q12389,0.86666566
Q8TDD1,2,Q06106,0.8660074
Q8TDD1,3,Q04673,0.8633196
Q8TDD1,4,Q00578,0.86025923
Q8TDD1,5,P53313,0.8560978
Q8TDD1,6,P20448,0.85334903
Q8TDD1,7,P32892,0.8510868
Q8TDD1,8,Q08965,0.85033554
Q8TDD1,9,P38630,0.849343
Q8TDD1,10,P53091,0.8485004
Q8TDD1,11,P24279,0.8476135
Q8TDD1,12,P53145,0.8427073
Q8TDD1,13,P53893,0.8409885
Q8TDD1,14,P25454,0.8407315
Q8TDD1,15,P32597,0.84057987
Q8TDD1,16,P38431,0.83924973
Q8TDD1,17,P47047,0.83657694
Q8TDD1,18,P38793,0.8345522
Q8TDD1,19,P32863,0.8342346
Q8TDD1,20,P39940,0.83383775
P46087,1,P08018,0.824531
P46087,2,Q06106,0.8239063
P46087,3,P53313,0.819183
P46087,4,P23291,0.8121344
P46087,5,P38903,0.80732495
P46087,6,P39940,0.80434847
P46087,7,P33329,0.8040745
P46087,8,P32892,0.8025838
P46087,9,P24583,0.8021435
P46087,10,Q99216,0.8013386
P46087,11,P48562,0.8006737
P46087,12,Q06440,0.7999355
P46087,13,P32597,0.79985785
P46087,14,P40991,0.79953814
P46087,15,P39730,0.79861426
P46087,16,P38630,0.7982548
P46087,17,P22082,0.7982173
P46087,18,Q12186,0.7969942
P46087,19,Q08965,0.7969517
P46087,20,P27692,0.79479337
P30613,1,P52489,0.93531746
P30613,2,P00549,0.9167767
P30613,3,P25694,0.91319096
P30613,4,Q03195,0.9122979
P30613,5,Q01939,0.90868783
P30613,6,P25374,0.9069673
P30613,7,P25454,0.90630645
P30613,8,P39076,0.90577006
P30613,9,P39079,0.9036437
P30613,10,P32327,0.900715
P30613,11,P32481,0.8980066
P30613,12,P41819,0.89787877
P30613,13,P11154,0.89612716
P30613,14,P32324,0.8960443
P30613,15,P38697,0.8959856
P30613,16,P25453,0.89530724
P30613,17,P51601,0.8937502
P30613,18,P41940,0.8927333
P30613,19,P50095,0.8922197
P30613,20,P16387,0.89180213
Q9BSC4,1,P53914,0.9491588
Q9BSC4,2,Q00578,0.9485989
Q9BSC4,3,P33750,0.9478046
Q9BSC4,4,P47047,0.9474272
Q9BSC4,5,P53313,0.9467706
Q9BSC4,6,P38861,0.94664794
Q9BSC4,7,P25582,0.9460243
Q9BSC4,8,P48234,0.9451187
Q9BSC4,9,Q02892,0.9446869
Q9BSC4,10,P38793,0.943021
Q9BSC4,11,P53145,0.9400731
Q9BSC4,12,P40055,0.9397384
Q9BSC4,13,P20448,0.93945324
Q9BSC4,14,P40991,0.9378385
Q9BSC4,15,P54861,0.9374729
Q9BSC4,16,P33755,0.93743515
Q9BSC4,17,P43588,0.9369275
Q9BSC4,18,P53742,0.9364031
Q9BSC4,19,Q02939,0.9350521
Q9BSC4,20,Q03330,0.9349136
Q6ZRS2,1,P38692,0.8598813
Q6ZRS2,2,Q03497,0.8494106
Q6ZRS2,3,P08018,0.8471673
Q6ZRS2,4,P39955,0.84635854
Q6ZRS2,5,P33329,0.8442205
Q6ZRS2,6,P22579,0.8370486
Q6ZRS2,7,P53739,0.83280736
Q6ZRS2,8,P27692,0.82526976
Q6ZRS2,9,P48562,0.8250642
Q6ZRS2,10,Q07807,0.82388204
Q6ZRS2,11,P34244,0.8219271
Q6ZRS2,12,P32567,0.8174069
Q6ZRS2,13,Q12263,0.8114986
Q6ZRS2,14,P40340,0.8095416
Q6ZRS2,15,P31384,0.8080287
Q6ZRS2,16,P34756,0.8070132
Q6ZRS2,17,P14680,0.8069647
Q6ZRS2,18,P25341,0.80633616
Q6ZRS2,19,Q03656,0.8031787
Q6ZRS2,20,P38968,0.800236
Q96KP4,1,P21954,0.95777905
Q96KP4,2,P38720,0.95434487
Q96KP4,3,P41939,0.9531018
Q96KP4,4,P53319,0.95033467
Q96KP4,5,P37291,0.94729495
Q96KP4,6,P54113,0.94728667
Q96KP4,7,P32561,0.9469897
Q96KP4,8,P08524,0.9469673
Q96KP4,9,P07283,0.94680905
Q96KP4,10,P04801,0.94521576
Q96KP4,11,P39954,0.9444206
Q96KP4,12,P38009,0.9440466
Q96KP4,13,Q00711,0.94385326
Q96KP4,14,P47052,0.9430588
Q96KP4,15,Q05911,0.941957
Q96KP4,16,P07991,0.9415606
Q96KP4,17,P25039,0.93931025
Q96KP4,18,Q12074,0.93862176
Q96KP4,19,P41940,0.9384924
Q96KP4,20,P32771,0.93832767
P50990,1,P40413,0.94997376
P50990,2,P39077,0.9469574
P50990,3,P47079,0.9432321
P50990,4,P42943,0.9310777
P50990,5,P39076,0.92932004
P50990,6,P39078,0.9262278
P50990,7,P50095,0.9224802
P50990,8,P50094,0.9224205
P50990,9,P39079,0.9216446
P50990,10,P38697,0.9188886
P50990,11,P25694,0.9158831
P50990,12,P12612,0.9130019
P50990,13,P32324,0.9115612
P50990,14,P41940,0.9105354
P50990,15,Q03532,0.9089441
P50990,16,Q01939,0.9085681
P50990,17,Q05506,0.90595603
P50990,18,P33297,0.9049173
P50990,19,P52917,0.9040207
P50990,20,P23639,0.90269357
P30154,1,Q01939,0.9256875
P30154,2,Q03532,0.91455257
P30154,3,Q03195,0.903976
P30154,4,P25694,0.9010962
P30154,5,P39076,0.89797914
P30154,6,P41940,0.8916776
