human_protein,rank,yeast_protein,similarity_score
P62195,18,P22202,-0.35781702
P62195,19,P60010,-0.35954627
P62195,20,P10591,-0.36096284
P30566,1,Q05911,-0.27152687
P30566,2,P08417,-0.27154478
P30566,3,P53319,-0.30155933
P30566,4,P38720,-0.30191407
P30566,5,P36007,-0.30551526
P30566,6,P21954,-0.31014428
P30566,7,P54113,-0.3132123
P30566,8,P08524,-0.31786186
P30566,9,P39954,-0.31892133
P30566,10,P38009,-0.31954914
P30566,11,P37291,-0.32220927
P30566,12,P32771,-0.32294264
P30566,13,P42943,-0.32474563
P30566,14,P07991,-0.32511878
P30566,15,P10081,-0.33130172
P30566,16,P39076,-0.33241844
P30566,17,P47052,-0.33267677
P30566,18,P04076,-0.3326842
P30566,19,P00924,-0.33519068
P30566,20,P38620,-0.33913326
O00429,1,P54861,-0.25011495
O00429,2,P13393,-0.2755735
O00429,3,P47047,-0.28129932
O00429,4,Q00578,-0.29086658
O00429,5,Q03195,-0.29273236
O00429,6,P25694,-0.294187
O00429,7,Q99216,-0.29449192
O00429,8,Q01939,-0.29449597
O00429,9,P53742,-0.29727092
O00429,10,P32481,-0.29989764
O00429,11,P21576,-0.30276468
O00429,12,P25454,-0.30666906
O00429,13,P41819,-0.30701318
O00429,14,P33298,-0.30824915
O00429,15,P51601,-0.3131527
O00429,16,P23594,-0.31369677
O00429,17,P52917,-0.31377086
O00429,18,P43588,-0.3155677
O00429,19,P33322,-0.317898
O00429,20,P33297,-0.31987068
Q9H0D6,1,P15274,-0.21072476
Q9H0D6,2,Q02792,-0.23265912
Q9H0D6,3,P32829,-0.23291807
Q9H0D6,4,P53145,-0.2465272
Q9H0D6,5,Q00578,-0.25485107
Q9H0D6,6,P13382,-0.25873566
Q9H0D6,7,P14747,-0.2615044
Q9H0D6,8,P39940,-0.2632524
Q9H0D6,9,P04050,-0.26356426
Q9H0D6,10,P24279,-0.26430643
Q9H0D6,11,P38630,-0.26539734
Q9H0D6,12,Q08960,-0.26867282
Q9H0D6,13,P29468,-0.27018484
Q9H0D6,14,P04786,-0.2703718
Q9H0D6,15,P39006,-0.2704208
Q9H0D6,16,Q06685,-0.27071464
Q9H0D6,17,Q02892,-0.27108425
Q9H0D6,18,Q04439,-0.27146414
Q9H0D6,19,P35207,-0.27268878
Q9H0D6,20,P23337,-0.2752138
O60832,1,P33322,-0.12673943
O60832,2,P32481,-0.22586773
O60832,3,P39730,-0.25302657
O60832,4,P53742,-0.25848186
O60832,5,P13393,-0.26651034
O60832,6,P40991,-0.27450547
O60832,7,Q03195,-0.27960315
O60832,8,P12385,-0.28281108
O60832,9,P25694,-0.28399613
O60832,10,Q99216,-0.29610544
O60832,11,P47047,-0.2966986
O60832,12,P21954,-0.30473936
O60832,13,P41819,-0.30692557
O60832,14,P53914,-0.30735505
O60832,15,P52917,-0.30838722
O60832,16,P07263,-0.310125
O60832,17,P20459,-0.31103718
O60832,18,Q12499,-0.31122833
O60832,19,Q00578,-0.31202853
O60832,20,P33297,-0.3125388
P00395,1,P00401,-0.43772408
P00395,2,P00830,-0.45797965
P00395,3,P07251,-0.48470452
P00395,4,P08417,-0.49109495
P00395,5,P00359,-0.49594855
P00395,6,P00358,-0.4966156
P00395,7,P60010,-0.50143975
P00395,8,P00360,-0.50178844
P00395,9,P22202,-0.5151423
P00395,10,P09435,-0.5154178
P00395,11,P61830,-0.5162478
P00395,12,P10591,-0.5178746
P00395,13,P32598,-0.5195846
P00395,14,P10592,-0.52202356
P00395,15,P32473,-0.52282995
P00395,16,P18238,-0.52480304
P00395,17,P18239,-0.52849627
P00395,18,P02994,-0.5364711
P00395,19,P00163,-0.536655
P00395,20,P38720,-0.5421223
P62495,1,Q03195,-0.2615653
P62495,2,P12385,-0.26878682
P62495,3,P32836,-0.27333394
P62495,4,P32835,-0.27829543
P62495,5,P20459,-0.3167831
P62495,6,P02994,-0.31679043
P62495,7,P32598,-0.32144937
P62495,8,P21954,-0.32235864
P62495,9,P16140,-0.3258264
P62495,10,Q01939,-0.32638326
P62495,11,P32561,-0.33015022
P62495,12,P25694,-0.33056322
P62495,13,P32481,-0.33331305
P62495,14,P33322,-0.33442318
P62495,15,P13393,-0.33912364
P62495,16,P33297,-0.33979425
P62495,17,P47052,-0.34178048
P62495,18,P52917,-0.34194562
P62495,19,P32324,-0.34317982
P62495,20,P39729,-0.34414014
P41250,1,P38088,-0.21150997
P41250,2,P53088,-0.24166222
P41250,3,Q06817,-0.24844784
P41250,4,Q05506,-0.25059763
P41250,5,P38795,-0.25617206
P41250,6,P41819,-0.25710407
P41250,7,P32327,-0.2572706
P41250,8,P36421,-0.2592042
P41250,9,P47047,-0.2644455
P41250,10,P38708,-0.26489383
P41250,11,P11154,-0.2652438
P41250,12,P27697,-0.2708029
P41250,13,P07259,-0.27351528
P41250,14,P04802,-0.27748474
P41250,15,P32861,-0.27769744
P41250,16,P18759,-0.27937216
P41250,17,Q03195,-0.2814469
P41250,18,P53742,-0.2815095
P41250,19,P04801,-0.2823445
P41250,20,P38793,-0.28443572
P07814,1,P36421,-0.2346729
P07814,2,P04801,-0.23695129
P07814,3,P53742,-0.24007675
P07814,4,P41819,-0.24318625
P07814,5,P38088,-0.24518736
P07814,6,Q03195,-0.25140288
P07814,7,P07284,-0.25609514
P07814,8,P53088,-0.2568038
P07814,9,P47047,-0.25735402
P07814,10,P40825,-0.25882307
P07814,11,P21524,-0.25997135
P07814,12,Q05506,-0.26076177
P07814,13,P38795,-0.2663926
P07814,14,P26793,-0.26697868
P07814,15,P38708,-0.26860723
P07814,16,P21672,-0.26928833
P07814,17,P38219,-0.26948437
P07814,18,P39730,-0.2702266
P07814,19,P07263,-0.27033108
P07814,20,P32481,-0.27457693
P17980,1,P33297,-0.12501164
P17980,2,Q01939,-0.17594449
P17980,3,P52917,-0.21011983
P17980,4,P25694,-0.21145009
P17980,5,P10081,-0.2384193
P17980,6,P33298,-0.25374398
P17980,7,Q03532,-0.25634545
P17980,8,P32836,-0.2693256
P17980,9,Q03195,-0.27431306
P17980,10,P32835,-0.27564216
P17980,11,P42943,-0.27810627
P17980,12,P41940,-0.27927563
P17980,13,P41819,-0.28949076
P17980,14,P40348,-0.29132682
P17980,15,P39076,-0.29658604
P17980,16,P39517,-0.2978295
P17980,17,P13393,-0.30034125
P17980,18,P47052,-0.3013819
P17980,19,Q07478,-0.30222312
P17980,20,P23594,-0.30491164
O15381,1,P40327,-0.26681694
O15381,2,Q07844,-0.26949283
O15381,3,P33298,-0.28559425
O15381,4,P33299,-0.30718866
O15381,5,P31244,-0.31035984
O15381,6,P24784,-0.31562272
O15381,7,P39517,-0.31760046
O15381,8,P05986,-0.31897134
O15381,9,P32795,-0.32385558
O15381,10,P40558,-0.32841834
O15381,11,P40341,-0.33356526
O15381,12,P28737,-0.33598858
O15381,13,P06244,-0.33794883
O15381,14,Q05506,-0.3410075
O15381,15,P25454,-0.34364673
O15381,16,Q00772,-0.34767085
O15381,17,P06245,-0.34906736
O15381,18,P53549,-0.34969473
O15381,19,P20448,-0.35188937
O15381,20,P25694,-0.35479137
P49589,1,P41819,-0.2624914
P49589,2,P53742,-0.27277932
P49589,3,Q05506,-0.27817023
P49589,4,P47047,-0.28712857
P49589,5,P53088,-0.28819725
P49589,6,Q03195,-0.28909457
P49589,7,P33298,-0.3011811
P49589,8,P36421,-0.30271465
P49589,9,P38088,-0.30317643
P49589,10,P38795,-0.30915242
P49589,11,P39730,-0.31329128
P49589,12,P26793,-0.31473973
P49589,13,P27697,-0.31850424
P49589,14,P52917,-0.31870693
P49589,15,P25454,-0.31929874
P49589,16,P51601,-0.3208768
P49589,17,Q05498,-0.3216699
P49589,18,P38793,-0.32254916
P49589,19,Q06817,-0.32461452
P49589,20,P23594,-0.3248424
Q5JRX3,1,P32898,-0.23946881
Q5JRX3,2,P52892,-0.246787
Q5JRX3,3,P32191,-0.2503109
Q5JRX3,4,P38628,-0.25299197
Q5JRX3,5,P17709,-0.2572211
Q5JRX3,6,P38169,-0.25782788
Q5JRX3,7,P38793,-0.2580577
Q5JRX3,8,P07258,-0.25870952
Q5JRX3,9,Q08162,-0.2588459
Q5JRX3,10,P17255,-0.25992945
Q5JRX3,11,P32454,-0.26183507
Q5JRX3,12,P33401,-0.2620752
Q5JRX3,13,P43123,-0.26302713
Q5JRX3,14,Q07729,-0.2641604
Q5JRX3,15,P52893,-0.26545963
Q5JRX3,16,P32861,-0.26552927
Q5JRX3,17,Q10740,-0.26580316
Q5JRX3,18,Q06817,-0.26611304
Q5JRX3,19,Q05567,-0.26794302
Q5JRX3,20,P32327,-0.2693738
P40227,1,P39076,-0.24377029
P40227,2,Q01939,-0.25906008
P40227,3,P42943,-0.2640381
P40227,4,P25694,-0.27514085
P40227,5,P39079,-0.27596778
P40227,6,Q03195,-0.2811669
P40227,7,P39077,-0.28320363
P40227,8,P52917,-0.29075366
P40227,9,P10081,-0.29107493
P40227,10,P33297,-0.29659617
P40227,11,P32324,-0.29917598
P40227,12,Q03532,-0.30405
P40227,13,P39078,-0.30571547
P40227,14,P16140,-0.30703065
P40227,15,P41940,-0.30727744
P40227,16,P02994,-0.30733383
P40227,17,P40348,-0.31082898
P40227,18,P39729,-0.31357214
P40227,19,P32598,-0.3154106
P40227,20,P21954,-0.3165385
Q8IY37,1,Q00578,-0.27304843
Q8IY37,2,P25454,-0.30087996
Q8IY37,3,P24279,-0.30188903
Q8IY37,4,P38793,-0.30675298
Q8IY37,5,P47047,-0.30872032
Q8IY37,6,Q08162,-0.32661203
Q8IY37,7,P32895,-0.32810894
Q8IY37,8,P53091,-0.32970795
Q8IY37,9,P20448,-0.3306945
Q8IY37,10,P33299,-0.33350998
Q8IY37,11,P53742,-0.33845106
Q8IY37,12,P29469,-0.33885217
Q8IY37,13,P53145,-0.34184015
Q8IY37,14,P53131,-0.34194848
Q8IY37,15,Q03330,-0.3473123
Q8IY37,16,P43588,-0.3484317
Q8IY37,17,P39730,-0.35020778
Q8IY37,18,P32861,-0.35165048
Q8IY37,19,P04050,-0.35175312
Q8IY37,20,P32597,-0.35312727
Q8N442,1,P25039,-0.23782638
Q8N442,2,P25453,-0.24939124
Q8N442,3,P09440,-0.2578044
Q8N442,4,P42943,-0.2580969
Q8N442,5,P32327,-0.26636523
Q8N442,6,P27697,-0.2667234
Q8N442,7,P53070,-0.26674566
Q8N442,8,P00549,-0.26708248
Q8N442,9,P52489,-0.2677114
Q8N442,10,P11154,-0.26901093
Q8N442,11,P40150,-0.27004972
Q8N442,12,P39925,-0.2705401
Q8N442,13,P53295,-0.27108315
Q8N442,14,P11484,-0.27126977
Q8N442,15,P51601,-0.27176663
Q8N442,16,P38629,-0.2720216
Q8N442,17,P46681,-0.27313688
Q8N442,18,P39729,-0.27425817
Q8N442,19,P46943,-0.27442238
Q8N442,20,P12612,-0.27442294
Q9UNX4,1,Q12220,-0.193522
Q9UNX4,2,P25635,-0.21821997
Q9UNX4,3,P25382,-0.23450658
Q9UNX4,4,P47047,-0.24087708
Q9UNX4,5,P33750,-0.24378607
Q9UNX4,6,P42935,-0.24934347
Q9UNX4,7,Q12417,-0.258044
Q9UNX4,8,Q06218,-0.26713425
Q9UNX4,9,P38328,-0.26926178
Q9UNX4,10,P38793,-0.27302438
Q9UNX4,11,P40217,-0.27560562
Q9UNX4,12,P53893,-0.27792808
Q9UNX4,13,P31244,-0.28072777
Q9UNX4,14,Q00578,-0.28250572
Q9UNX4,15,P20448,-0.28360018
Q9UNX4,16,P38764,-0.28394422
Q9UNX4,17,P30665,-0.28651768
Q9UNX4,18,P04819,-0.28674313
Q9UNX4,19,Q03330,-0.28750283
Q9UNX4,20,Q05946,-0.28911775
P10809,1,P19882,-0.20777863
P10809,2,P09435,-0.27804413
P10809,3,P0CS90,-0.2854557
P10809,4,P00830,-0.28874463
P10809,5,P42943,-0.2918304
P10809,6,P39076,-0.29188415
P10809,7,P22202,-0.2920246
P10809,8,P07251,-0.29715982
P10809,9,P08417,-0.30019176
P10809,10,P00560,-0.3005439
P10809,11,P07170,-0.30101162
P10809,12,P52917,-0.30266294
P10809,13,P10081,-0.3029172
P10809,14,P00358,-0.30296615
P10809,15,P33297,-0.303289
P10809,16,P00360,-0.30405995
P10809,17,P10591,-0.30730653
P10809,18,P00359,-0.308846
P10809,19,P10592,-0.30919635
P10809,20,Q01939,-0.31320292
Q92698,1,P31244,-0.26968238
Q92698,2,Q00772,-0.2860652
Q92698,3,Q07844,-0.28842685
Q92698,4,P53091,-0.2889442
Q92698,5,P40327,-0.293014
Q92698,6,P47047,-0.29501367
Q92698,7,Q04673,-0.29801154
Q92698,8,P33299,-0.2985087
Q92698,9,P38238,-0.29956296
Q92698,10,P25454,-0.30032226
Q92698,11,P38132,-0.30278692
Q92698,12,P53893,-0.30287355
Q92698,13,P33298,-0.30617702
Q92698,14,P24279,-0.3071796
Q92698,15,P29469,-0.3085753
Q92698,16,Q00578,-0.30891344
Q92698,17,P32895,-0.30969945
Q92698,18,P18759,-0.31154457
Q92698,19,P20448,-0.31161615
Q92698,20,P40558,-0.31172225
Q9NSE4,1,P32191,-0.23013972
Q9NSE4,2,P11325,-0.23332159
Q9NSE4,3,P04385,-0.236461
Q9NSE4,4,P36009,-0.2377996
Q9NSE4,5,P48525,-0.24441482
Q9NSE4,6,P38628,-0.25163
Q9NSE4,7,P48527,-0.25301632
Q9NSE4,8,Q10740,-0.25531992
Q9NSE4,9,P46943,-0.25656053
Q9NSE4,10,P38714,-0.25772157
Q9NSE4,11,P38238,-0.2587753
Q9NSE4,12,P15565,-0.2598392
Q9NSE4,13,Q07825,-0.26149222
Q9NSE4,14,P32454,-0.26171118
Q9NSE4,15,P04819,-0.26187643
Q9NSE4,16,P38793,-0.2619996
Q9NSE4,17,P17255,-0.2624328
Q9NSE4,18,Q12362,-0.26316497
Q9NSE4,19,P07236,-0.26416528
Q9NSE4,20,P32528,-0.2660226
O75390,1,P00890,-0.16230032
O75390,2,P19414,-0.24727583
O75390,3,P41819,-0.24858285
O75390,4,P21954,-0.24965633
O75390,5,P21524,-0.25054154
O75390,6,P08524,-0.25137472
O75390,7,P36132,-0.25457224
O75390,8,P38795,-0.25488174
O75390,9,P32324,-0.25769052
O75390,10,Q03195,-0.26338682
O75390,11,P21672,-0.26560298
O75390,12,P39729,-0.27006748
O75390,13,P08679,-0.27148706
O75390,14,P37292,-0.2717376
O75390,15,P38891,-0.276545
O75390,16,P42943,-0.27860218
O75390,17,P11154,-0.2813006
O75390,18,P32327,-0.28138635
O75390,19,P41939,-0.2823587
O75390,20,P46681,-0.28246653
O75027,1,P40416,-0.19679269
O75027,2,P39925,-0.27067015
O75027,3,P33310,-0.27435523
O75027,4,P25454,-0.27987653
O75027,5,P50085,-0.28160903
O75027,6,P40086,-0.28693116
O75027,7,P25374,-0.2930158
O75027,8,Q02821,-0.29544625
O75027,9,P32795,-0.29595682
O75027,10,P40341,-0.30154032
O75027,11,Q00055,-0.3034107
O75027,12,P27697,-0.304286
O75027,13,P40558,-0.30954668
O75027,14,P33298,-0.31827873
O75027,15,P51601,-0.31923854
O75027,16,P39109,-0.32270443
O75027,17,P04710,-0.3243925
O75027,18,P09950,-0.32468837
O75027,19,P52489,-0.3263824
O75027,20,P13586,-0.32647625
O15523,1,P24784,-0.12590183
O15523,2,P06634,-0.17679039
O15523,3,P24783,-0.27531725
O15523,4,P33299,-0.3158239
O15523,5,P39517,-0.33205587
O15523,6,P06245,-0.34345716
O15523,7,P06244,-0.3443007
O15523,8,P40327,-0.3454671
O15523,9,P51996,-0.35240722
O15523,10,P38555,-0.3537092
O15523,11,P25694,-0.35457584
O15523,12,P33298,-0.35678405
O15523,13,P20447,-0.3585911
O15523,14,P25454,-0.3587245
O15523,15,P05986,-0.3594878
O15523,16,Q01939,-0.35966563
O15523,17,P52917,-0.36498404
O15523,18,P05453,-0.36834034
O15523,19,Q99216,-0.3701591
O15523,20,P25374,-0.3716944
Q9NR19,1,P51601,-0.28893745
Q9NR19,2,P52489,-0.2908346
Q9NR19,3,P25374,-0.2942137
Q9NR19,4,P07244,-0.29664785
Q9NR19,5,P25454,-0.2984753
Q9NR19,6,Q00055,-0.29935944
Q9NR19,7,Q01574,-0.2995207
Q9NR19,8,P25453,-0.2995444
Q9NR19,9,P52910,-0.29982337
Q9NR19,10,P21801,-0.30324212
Q9NR19,11,P00549,-0.30539697
Q9NR19,12,P07991,-0.30622447
Q9NR19,13,P14742,-0.3080084
Q9NR19,14,P32327,-0.3082512
Q9NR19,15,P38067,-0.31236917
Q9NR19,16,P41819,-0.3141447
Q9NR19,17,P28273,-0.3157489
Q9NR19,18,P11154,-0.3161974
Q9NR19,19,P49090,-0.31635198
Q9NR19,20,P46681,-0.31804305
Q9NTJ4,1,P07258,-0.38629207
Q9NTJ4,2,P38793,-0.39272276
Q9NTJ4,3,P25454,-0.39347753
Q9NTJ4,4,Q00055,-0.39509192
Q9NTJ4,5,P32861,-0.3959695
Q9NTJ4,6,P38628,-0.4060471
Q9NTJ4,7,P53070,-0.4069354
Q9NTJ4,8,P32327,-0.40789574
Q9NTJ4,9,P49089,-0.41059896
Q9NTJ4,10,P53131,-0.41142756
Q9NTJ4,11,P49090,-0.41192508
Q9NTJ4,12,P11154,-0.4138043
Q9NTJ4,13,Q07729,-0.41538566
Q9NTJ4,14,P32191,-0.41774064
Q9NTJ4,15,P17709,-0.42216465
Q9NTJ4,16,P52489,-0.4224664
Q9NTJ4,17,P07259,-0.4231691
Q9NTJ4,18,Q08162,-0.42330763
Q9NTJ4,19,P38238,-0.42433682
Q9NTJ4,20,Q01574,-0.42687547
P26196,1,P39517,-0.12320032
P26196,2,Q07478,-0.21461262
P26196,3,P33298,-0.22781365
P26196,4,P20449,-0.23813617
P26196,5,Q03532,-0.23884477
P26196,6,P41819,-0.24619068
P26196,7,P40327,-0.25444093
P26196,8,P23594,-0.2588949
P26196,9,P32939,-0.25922364
P26196,10,P25694,-0.2631747
P26196,11,Q01939,-0.26407826
P26196,12,P33297,-0.26417038
P26196,13,P23595,-0.26804113
P26196,14,P33299,-0.27360496
P26196,15,Q99260,-0.2782933
P26196,16,P40558,-0.27921885
P26196,17,P40527,-0.28566435
P26196,18,P39925,-0.28581786
P26196,19,Q03195,-0.28902987
P26196,20,P47047,-0.2899666
P55060,1,Q06142,-0.17630565
P55060,2,P33307,-0.18597959
P55060,3,Q12377,-0.25179946
P55060,4,P32337,-0.25854874
P55060,5,P31383,-0.27420658
P55060,6,P53290,-0.2781127
P55060,7,P38764,-0.28025717
P55060,8,Q06103,-0.2841582
P55060,9,P18759,-0.28876016
P55060,10,P41810,-0.2904741
P55060,11,P32565,-0.29355898
P55060,12,P25847,-0.29402938
P55060,13,P25635,-0.29495585
P55060,14,Q02939,-0.29585585
P55060,15,Q02821,-0.2971208
P55060,16,Q12220,-0.2972651
P55060,17,Q12250,-0.29793793
P55060,18,P30822,-0.30103323
P55060,19,P47047,-0.3058595
P55060,20,P39109,-0.30699956
P17844,1,P24783,-0.19075692
P17844,2,P24784,-0.19513333
P17844,3,P06634,-0.21820809
P17844,4,P39517,-0.2677599
P17844,5,P33299,-0.28280452
P17844,6,P25454,-0.2928885
P17844,7,P13393,-0.29615432
P17844,8,P25694,-0.30343327
P17844,9,Q01939,-0.30455497
P17844,10,P06245,-0.31059927
P17844,11,P20447,-0.31123307
P17844,12,P33298,-0.31377202
P17844,13,P52917,-0.3138205
P17844,14,P23594,-0.3148623
P17844,15,P06244,-0.3196602
P17844,16,P25374,-0.32037416
P17844,17,P23595,-0.3233738
P17844,18,Q99216,-0.3256839
P17844,19,P39925,-0.32712916
P17844,20,P51996,-0.32766673
Q9Y5B9,1,Q04636,-0.20944336
Q9Y5B9,2,P32829,-0.21196526
Q9Y5B9,3,P32558,-0.21229306
Q9Y5B9,4,P23287,-0.22225857
Q9Y5B9,5,P21304,-0.2228833
Q9Y5B9,6,P38764,-0.2242905
Q9Y5B9,7,Q08773,-0.22431144
Q9Y5B9,8,P15436,-0.22670771
Q9Y5B9,9,Q12220,-0.22679056
Q9Y5B9,10,P38630,-0.22814718
Q9Y5B9,11,Q04660,-0.22858739
Q9Y5B9,12,P38431,-0.22956464
Q9Y5B9,13,P38205,-0.2295806
Q9Y5B9,14,Q04225,-0.22988643
Q9Y5B9,15,P33750,-0.23006624
Q9Y5B9,16,Q12196,-0.23033768
Q9Y5B9,17,P14747,-0.23034173
Q9Y5B9,18,P13382,-0.2342455
Q9Y5B9,19,P25635,-0.23829255
Q9Y5B9,20,Q03330,-0.23868705
Q9NUB1,1,P52910,-0.28668165
Q9NUB1,2,P07244,-0.28810292
Q9NUB1,3,Q01574,-0.28862986
Q9NUB1,4,P25374,-0.2940432
Q9NUB1,5,P25454,-0.3020337
Q9NUB1,6,Q00055,-0.30897045
Q9NUB1,7,P37292,-0.30913764
Q9NUB1,8,P02992,-0.31562805
Q9NUB1,9,P32327,-0.31635058
Q9NUB1,10,P11154,-0.31742972
Q9NUB1,11,P28241,-0.32088083
Q9NUB1,12,P53070,-0.32110164
Q9NUB1,13,P52489,-0.32148165
Q9NUB1,14,P40047,-0.32160416
Q9NUB1,15,Q12480,-0.32575682
Q9NUB1,16,P0CX10,-0.3258238
Q9NUB1,17,P16387,-0.32619086
Q9NUB1,18,P42222,-0.32723564
Q9NUB1,19,P38067,-0.32865882
Q9NUB1,20,P07991,-0.32957312
Q9Y697,1,Q01939,-0.3159137
Q9Y697,2,P25374,-0.3281065
Q9Y697,3,P08417,-0.34740877
Q9Y697,4,P07251,-0.351519
Q9Y697,5,P32771,-0.3529092
Q9Y697,6,Q03532,-0.35298517
Q9Y697,7,P41940,-0.35361737
Q9Y697,8,P25694,-0.35580817
Q9Y697,9,P32473,-0.35934496
Q9Y697,10,P19073,-0.3626065
Q9Y697,11,P52917,-0.36868468
Q9Y697,12,P09435,-0.36910754
Q9Y697,13,P21801,-0.3694858
Q9Y697,14,P36007,-0.37034893
Q9Y697,15,P32598,-0.37429684
Q9Y697,16,P00830,-0.37442708
Q9Y697,17,P11076,-0.38192794
Q9Y697,18,P01123,-0.38261953
Q9Y697,19,P33297,-0.38284552
Q9Y697,20,P15732,-0.38316846
Q16134,1,Q00055,-0.2265795
Q16134,2,P32861,-0.22714452
Q16134,3,P32327,-0.23339745
Q16134,4,P38972,-0.23339966
Q16134,5,P11154,-0.23567426
Q16134,6,P25627,-0.23846519
Q16134,7,P09440,-0.23900701
Q16134,8,Q01574,-0.24049461
Q16134,9,P32469,-0.24082074
Q16134,10,P49095,-0.24288976
Q16134,11,P38174,-0.24423149
Q16134,12,Q08822,-0.24789464
Q16134,13,Q01662,-0.24803907
Q16134,14,P09201,-0.24821465
Q16134,15,P21672,-0.25056523
Q16134,16,P38074,-0.25334287
Q16134,17,P09938,-0.25410914
Q16134,18,Q05979,-0.25423682
Q16134,19,P52910,-0.25536245
Q16134,20,P49090,-0.256053
Q13838,1,Q03532,-0.29783887
Q13838,2,P32835,-0.32779303
Q13838,3,P32836,-0.33605686
Q13838,4,Q01939,-0.34419227
Q13838,5,P25694,-0.36037233
Q13838,6,P10081,-0.36912882
Q13838,7,P02994,-0.38736162
Q13838,8,P29311,-0.3881913
Q13838,9,P33297,-0.38913807
Q13838,10,Q07478,-0.39120722
Q13838,11,P32598,-0.39447212
Q13838,12,P19073,-0.40114924
Q13838,13,P09435,-0.40363595
Q13838,14,P34730,-0.40499765
Q13838,15,P39517,-0.40870285
Q13838,16,Q03195,-0.40881386
Q13838,17,P41940,-0.40894443
Q13838,18,P22202,-0.4101344
Q13838,19,P10592,-0.41116866
Q13838,20,P10591,-0.4111888
Q8NB90,1,P32794,-0.18988916
Q8NB90,2,Q07844,-0.19080842
Q8NB90,3,P38132,-0.24253258
Q8NB90,4,P32795,-0.24362288
Q8NB90,5,Q00772,-0.24531305
Q8NB90,6,P36120,-0.24541442
Q8NB90,7,P40151,-0.2487423
Q8NB90,8,P10823,-0.25243047
Q8NB90,9,P32485,-0.2543626
Q8NB90,10,P04819,-0.25699636
Q8NB90,11,P43535,-0.25743216
Q8NB90,12,P20095,-0.25780773
Q8NB90,13,P45818,-0.25877416
Q8NB90,14,P53893,-0.25911444
Q8NB90,15,Q06224,-0.26073748
Q8NB90,16,P32863,-0.2610105
Q8NB90,17,P30665,-0.2619259
Q8NB90,18,P38719,-0.26343152
Q8NB90,19,P30771,-0.26358032
Q8NB90,20,P36009,-0.26422495
O95427,1,P39007,-0.24444114
O95427,2,P36051,-0.27530122
O95427,3,P38318,-0.30247542
O95427,4,P07286,-0.31317914
O95427,5,P47047,-0.33819076
O95427,6,P32363,-0.34406394
O95427,7,P47088,-0.34632
O95427,8,P39109,-0.35300618
O95427,9,Q00578,-0.35324156
O95427,10,P32462,-0.35362625
O95427,11,P23337,-0.35544124
O95427,12,P53914,-0.3588407
O95427,13,Q12001,-0.3592083
O95427,14,P38221,-0.36181885
O95427,15,Q04121,-0.3628018
O95427,16,P32353,-0.36287725
O95427,17,P54861,-0.36428368
O95427,18,P31382,-0.36512488
O95427,19,P47190,-0.36796102
O95427,20,P12684,-0.36887595
Q96PU5,1,P39940,-0.29014906
Q96PU5,2,Q00578,-0.30786416
Q96PU5,3,Q99216,-0.3285864
Q96PU5,4,P47047,-0.33978942
Q96PU5,5,P39730,-0.34572843
Q96PU5,6,P54861,-0.3467517
Q96PU5,7,P33299,-0.35102582
Q96PU5,8,P40991,-0.35105735
Q96PU5,9,P13393,-0.35189214
Q96PU5,10,Q03330,-0.35709032
Q96PU5,11,P53894,-0.3571412
Q96PU5,12,P23594,-0.35802665
Q96PU5,13,P30665,-0.36013407
Q96PU5,14,P24279,-0.36308295
Q96PU5,15,P25454,-0.36340237
Q96PU5,16,P23595,-0.36396927
Q96PU5,17,P53742,-0.36531553
Q96PU5,18,Q08649,-0.36574948
Q96PU5,19,P33298,-0.36649036
Q96PU5,20,P29469,-0.36720973
P13929,1,P00924,-0.3081658
P13929,2,P00925,-0.31463477
P13929,3,P02994,-0.32407135
P13929,4,P00358,-0.3299092
P13929,5,P00360,-0.33089274
P13929,6,P00830,-0.33107936
P13929,7,P22202,-0.33658367
P13929,8,P00359,-0.33741143
P13929,9,P09435,-0.34168088
P13929,10,P10591,-0.3430658
P13929,11,P10592,-0.34448448
P13929,12,P38720,-0.3483644
P13929,13,P08417,-0.35321617
P13929,14,P00560,-0.3572815
P13929,15,P47052,-0.35772374
P13929,16,Q00711,-0.36045957
P13929,17,P07170,-0.36411357
P13929,18,P53319,-0.36899012
P13929,19,P32835,-0.37046385
P13929,20,P32836,-0.37129465
P43686,1,Q01939,-0.1903695
P43686,2,P33298,-0.20972829
P43686,3,Q03532,-0.22324586
P43686,4,P33297,-0.22546355
P43686,5,P25694,-0.22656575
P43686,6,P52917,-0.27918306
P43686,7,P40327,-0.2815179
P43686,8,P39517,-0.2949118
P43686,9,P41940,-0.30512708
P43686,10,P23594,-0.30875087
P43686,11,P41819,-0.30925012
P43686,12,Q03195,-0.31537074
P43686,13,P20447,-0.32283154
P43686,14,Q07478,-0.32411283
P43686,15,P33299,-0.3264804
P43686,16,P39077,-0.33101368
P43686,17,P23595,-0.33113953
P43686,18,P10081,-0.3338429
P43686,19,P53549,-0.33752215
P43686,20,P06780,-0.3375382
P18858,1,P25454,-0.35604402
P18858,2,P39730,-0.36349538
P18858,3,P53742,-0.37981883
P18858,4,P33299,-0.39113632
P18858,5,P40991,-0.39777762
P18858,6,Q00578,-0.39792544
P18858,7,Q99216,-0.4024632
P18858,8,P38793,-0.40329045
P18858,9,P47047,-0.4034401
P18858,10,P40327,-0.40870637
P18858,11,P20448,-0.40912113
P18858,12,P33298,-0.411175
P18858,13,P13393,-0.4125295
P18858,14,P24784,-0.41394323
