Yeast_STRING_ID	Human_STRING_ID	BitScore
4932.YDR183W	9606.ENSP00000264255	85.9
4932.YOR262W	9606.ENSP00000363250	261.2
4932.YDR336W	9606.ENSP00000373176	98.6
4932.YOR149C	9606.ENSP00000413405	137.9
4932.YLR426W	9606.ENSP00000240285	69.7
4932.YLR345W	9606.ENSP00000232375	202.6
4932.YDL119C	9606.ENSP00000497532	142.1
4932.YOR034C	9606.ENSP00000403397	195.3
4932.YLR359W	9606.ENSP00000485525	629.0
4932.YLL034C	9606.ENSP00000281701	617.1
4932.YPR204W	9606.ENSP00000293831	50.8
4932.YOR091W	9606.ENSP00000338788	231.1
4932.YPR128C	9606.ENSP00000390722	90.1
4932.YLR427W	9606.ENSP00000415682	110.5
4932.YLR035C	9606.ENSP00000406490	103.6
4932.YLR454W	9606.ENSP00000436773	58.2
4932.YDL021W	9606.ENSP00000297283	136.3
4932.YLR285W	9606.ENSP00000267273	55.8
4932.YLR166C	9606.ENSP00000484855	114.0
4932.YPR118W	9606.ENSP00000040663	289.3
4932.YOR356W	9606.ENSP00000426638	583.2
4932.YLR239C	9606.ENSP00000309463	86.7
4932.YPR079W	9606.ENSP00000349437	52.8
4932.YDR289C	9606.ENSP00000362532	67.0
4932.YLR070C	9606.ENSP00000267814	290.4
4932.YPL199C	9606.ENSP00000261435	62.8
4932.YOR011W	9606.ENSP00000498246	170.6
4932.YLL029W	9606.ENSP00000421566	430.3
4932.YOR353C	9606.ENSP00000309245	64.7
4932.YPL224C	9606.ENSP00000363394	54.3
4932.YDR358W	9606.ENSP00000438085	83.6
4932.YLR253W	9606.ENSP00000238561	256.1
4932.YOL031C	9606.ENSP00000265195	53.1
4932.YDR330W	9606.ENSP00000296328	132.5
4932.YDR147W	9606.ENSP00000384400	103.2
4932.YDR435C	9606.ENSP00000382021	115.2
4932.YLR209C	9606.ENSP00000354532	275.0
4932.YLR435W	9606.ENSP00000364293	67.4
4932.YDR301W	9606.ENSP00000484669	248.4
4932.YMR029C	9606.ENSP00000350071	59.7
4932.YDR407C	9606.ENSP00000373979	62.0
4932.YLR387C	9606.ENSP00000310042	143.7
4932.YDR287W	9606.ENSP00000408526	161.8
4932.YDR332W	9606.ENSP00000497641	55.1
4932.YLR238W	9606.ENSP00000499241	78.6
4932.YMR166C	9606.ENSP00000346955	128.3
4932.YDR322W	9606.ENSP00000261313	50.1
4932.YPL191C	9606.ENSP00000452885	149.4
4932.YOR286W	9606.ENSP00000388293	65.1
4932.YPR082C	9606.ENSP00000269601	196.4
4932.YOR002W	9606.ENSP00000263440	297.4
4932.YMR034C	9606.ENSP00000421275	116.7
4932.YPL196W	9606.ENSP00000376269	90.9
4932.YOR166C	9606.ENSP00000356470	63.2
4932.YPR040W	9606.ENSP00000356807	154.8
4932.YDR020C	9606.ENSP00000356853	69.3
4932.YOR308C	9606.ENSP00000310448	53.1
4932.YOR271C	9606.ENSP00000272433	237.3
4932.YBL091C-A	9606.ENSP00000345656	61.6
4932.YPL244C	9606.ENSP00000497423	96.3
4932.YLR051C	9606.ENSP00000411010	89.0
4932.Q0050	9606.ENSP00000354499	57.4
4932.YLR057W	9606.ENSP00000360645	64.7
4932.YOR022C	9606.ENSP00000380352	104.8
4932.YDR368W	9606.ENSP00000285930	217.6
4932.YDR515W	9606.ENSP00000336721	56.6
4932.YLR196W	9606.ENSP00000387365	247.3
4932.YOR016C	9606.ENSP00000359305	75.1
4932.YOL054W	9606.ENSP00000323889	55.1
4932.YOR112W	9606.ENSP00000270176	123.6
4932.YMR242C	9606.ENSP00000222247	198.0
4932.YLR034C	9606.ENSP00000378364	191.0
4932.YNL024C-A	9606.ENSP00000424707	91.3
4932.YPR069C	9606.ENSP00000366156	376.3
4932.YOR160W	9606.ENSP00000265388	190.3
4932.YML024W	9606.ENSP00000498019	156.4
4932.YDR312W	9606.ENSP00000377385	223.0
4932.YOR278W	9606.ENSP00000357787	70.1
4932.YDL154W	9606.ENSP00000364855	254.2
4932.YDR447C	9606.ENSP00000498019	156.8
4932.YLL060C	9606.ENSP00000331901	58.5
4932.YLL018C-A	9606.ENSP00000342015	68.6
4932.YOL022C	9606.ENSP00000246535	51.6
4932.YMR084W	9606.ENSP00000253778	202.6
4932.YMR281W	9606.ENSP00000225609	97.8
4932.YDR411C	9606.ENSP00000158771	68.6
4932.YDL036C	9606.ENSP00000323288	271.2
4932.YLR097C	9606.ENSP00000244426	81.6
4932.YEL077C	9606.ENSP00000293831	50.8
4932.YDR414C	9606.ENSP00000356562	62.8
4932.YLR128W	9606.ENSP00000292782	91.3
4932.YPL230W	9606.ENSP00000261438	73.9
4932.YDL004W	9606.ENSP00000215375	78.2
4932.YMR113W	9606.ENSP00000362344	129.4
4932.YOR222W	9606.ENSP00000329452	193.0
4932.YMR185W	9606.ENSP00000261778	73.6
4932.YOR336W	9606.ENSP00000259253	114.0
4932.YOR100C	9606.ENSP00000326305	166.8
4932.YOL060C	9606.ENSP00000358894	248.1
4932.YDR471W	9606.ENSP00000464813	167.5
4932.YOL076W	9606.ENSP00000261745	55.1
4932.YGL017W	9606.ENSP00000224652	103.6
4932.YLR146C	9606.ENSP00000366156	293.9
4932.YOR154W	9606.ENSP00000356696	161.8
4932.YOR079C	9606.ENSP00000336887	63.9
4932.YHR028C	9606.ENSP00000353731	324.7
4932.YBR092C	9606.ENSP00000361064	67.8
4932.YCR023C	9606.ENSP00000258436	50.4
4932.YKL194C	9606.ENSP00000358060	366.7
4932.YOR307C	9606.ENSP00000470652	90.1
4932.YER074W-A	9606.ENSP00000256433	57.4
4932.YER048W-A	9606.ENSP00000443900	65.5
4932.YOR003W	9606.ENSP00000303208	158.3
4932.YLR107W	9606.ENSP00000170168	116.7
4932.YPR067W	9606.ENSP00000452007	70.5
4932.YIL116W	9606.ENSP00000348234	50.1
4932.YOL002C	9606.ENSP00000341785	181.8
4932.YOR150W	9606.ENSP00000306548	94.4
4932.YPR068C	9606.ENSP00000362649	179.1
4932.YOR130C	9606.ENSP00000239451	131.0
4932.YPL164C	9606.ENSP00000348020	119.0
4932.YOR393W	9606.ENSP00000324105	539.7
4932.YOR319W	9606.ENSP00000271628	132.9
4932.YPR066W	9606.ENSP00000354340	262.7
4932.YOR216C	9606.ENSP00000345824	50.8
4932.YOL136C	9606.ENSP00000364145	68.9
4932.YPR045C	9606.ENSP00000318374	151.0
4932.YDR263C	9606.ENSP00000355506	194.9
4932.YOR164C	9606.ENSP00000265857	90.9
4932.YDR018C	9606.ENSP00000314036	97.8
4932.YLR367W	9606.ENSP00000318646	217.2
4932.YLR092W	9606.ENSP00000355384	250.8
4932.YLR115W	9606.ENSP00000298875	130.6
4932.Q0055	9606.ENSP00000354499	71.2
4932.YPR029C	9606.ENSP00000377148	339.7
4932.YOL062C	9606.ENSP00000403362	258.8
4932.YOR226C	9606.ENSP00000310623	200.7
4932.YDL135C	9606.ENSP00000228945	122.5
4932.YLR099C	9606.ENSP00000414558	88.6
4932.YLR066W	9606.ENSP00000427463	75.1
4932.YIR029W	9606.ENSP00000252505	171.8
4932.YOL056W	9606.ENSP00000376840	142.5
4932.YLL062C	9606.ENSP00000355536	59.7
4932.YDR441C	9606.ENSP00000367615	125.9
4932.YBR298C	9606.ENSP00000075120	70.5
4932.YER007W	9606.ENSP00000495202	136.0
4932.YIR027C	9606.ENSP00000264705	110.9
4932.YNL268W	9606.ENSP00000320378	51.6
4932.YBR001C	9606.ENSP00000264029	118.2
4932.YHR032W	9606.ENSP00000270570	172.9
4932.YBL036C	9606.ENSP00000333551	150.2
4932.YER057C	9606.ENSP00000254878	99.4
4932.YER087W	9606.ENSP00000360327	215.7
4932.YHR020W	9606.ENSP00000355890	618.2
4932.YER047C	9606.ENSP00000320885	306.2
4932.YDR081C	9606.ENSP00000355162	79.3
4932.YKR098C	9606.ENSP00000356981	131.7
4932.YER134C	9606.ENSP00000288087	80.5
4932.YHR091C	9606.ENSP00000358549	414.1
4932.YBR046C	9606.ENSP00000238721	113.6
4932.YMR138W	9606.ENSP00000260746	117.1
4932.YBR241C	9606.ENSP00000416293	218.0
4932.YER048C	9606.ENSP00000378324	100.1
4932.YHR156C	9606.ENSP00000304903	56.2
4932.YAR073W	9606.ENSP00000345096	429.9
4932.YKL221W	9606.ENSP00000360855	92.8
4932.YJL044C	9606.ENSP00000402935	58.5
4932.YKL047W	9606.ENSP00000445768	63.5
4932.YHL036W	9606.ENSP00000023064	114.4
4932.YCR087C-A	9606.ENSP00000345917	61.2
4932.YBR291C	9606.ENSP00000215882	213.4
4932.YBR233W	9606.ENSP00000417196	118.2
4932.YHR122W	9606.ENSP00000387471	140.6
4932.YML046W	9606.ENSP00000348010	102.1
4932.YIL045W	9606.ENSP00000238994	69.7
4932.YBL092W	9606.ENSP00000416429	160.2
4932.YDL045C	9606.ENSP00000292180	111.7
4932.YMR152W	9606.ENSP00000358059	89.0
4932.YCR083W	9606.ENSP00000363641	94.0
4932.YBR104W	9606.ENSP00000352167	163.7
4932.YPL074W	9606.ENSP00000320885	311.2
4932.YER098W	9606.ENSP00000282344	212.6
4932.YBR146W	9606.ENSP00000258455	101.3
4932.YIL134W	9606.ENSP00000297578	166.0
4932.YJR095W	9606.ENSP00000215882	172.2
4932.YHL039W	9606.ENSP00000382163	61.6
4932.YCR016W	9606.ENSP00000380286	50.1
4932.YNL315C	9606.ENSP00000460964	69.3
4932.YNL003C	9606.ENSP00000346955	237.3
4932.YHR121W	9606.ENSP00000466718	70.5
4932.YHL028W	9606.ENSP00000348385	55.5
4932.YHR039C	9606.ENSP00000297785	199.5
4932.YBL089W	9606.ENSP00000454646	94.7
4932.YGL142C	9606.ENSP00000164305	196.4
4932.YER009W	9606.ENSP00000219169	97.8
4932.YDL205C	9606.ENSP00000498786	242.7
4932.YHL004W	9606.ENSP00000360850	99.8
4932.YHR019C	9606.ENSP00000256854	573.9
4932.YIL044C	9606.ENSP00000361803	129.8
4932.YBR210W	9606.ENSP00000420443	83.6
4932.YEL064C	9606.ENSP00000386272	171.8
4932.YDR006C	9606.ENSP00000299045	74.3
4932.YER054C	9606.ENSP00000238994	77.0
4932.YHR215W	9606.ENSP00000361064	71.2
4932.YHL017W	9606.ENSP00000283206	79.0
4932.YKR030W	9606.ENSP00000387146	151.8
4932.YMR271C	9606.ENSP00000232607	72.4
4932.YIL052C	9606.ENSP00000378163	114.8
4932.YDR087C	9606.ENSP00000339145	102.8
4932.YER061C	9606.ENSP00000280701	297.4
4932.YER144C	9606.ENSP00000379721	200.3
4932.YAL062W	9606.ENSP00000277865	127.1
4932.YHR002W	9606.ENSP00000476815	209.1
4932.YEL052W	9606.ENSP00000357973	251.5
4932.YKR092C	9606.ENSP00000385410	97.8
4932.YHR029C	9606.ENSP00000351619	76.3
4932.YHR110W	9606.ENSP00000330945	101.3
4932.YNL204C	9606.ENSP00000314615	82.8
4932.YKL039W	9606.ENSP00000283206	82.0
4932.YER130C	9606.ENSP00000239938	76.3
4932.YHL014C	9606.ENSP00000284719	283.9
4932.YGL232W	9606.ENSP00000379392	78.6
4932.YPL109C	9606.ENSP00000072869	263.5
4932.YDR492W	9606.ENSP00000341785	150.6
4932.YGR187C	9606.ENSP00000321320	134.4
4932.YJR134C	9606.ENSP00000400365	54.3
4932.YGR001C	9606.ENSP00000372206	145.6
4932.YGR089W	9606.ENSP00000494125	52.0
4932.YGR130C	9606.ENSP00000396345	52.4
4932.YGR208W	9606.ENSP00000378854	79.0
4932.YMR323W	9606.ENSP00000324105	538.9
4932.YJR008W	9606.ENSP00000295065	196.1
4932.YPR003C	9606.ENSP00000378920	165.6
4932.YMR088C	9606.ENSP00000258436	50.4
4932.YIR001C	9606.ENSP00000408598	89.0
4932.YGL144C	9606.ENSP00000378710	51.6
4932.YPL098C	9606.ENSP00000363191	57.4
4932.YJR141W	9606.ENSP00000358762	50.1
4932.YPL013C	9606.ENSP00000362036	65.1
4932.YNL313C	9606.ENSP00000313953	185.7
4932.YIL023C	9606.ENSP00000363809	148.7
4932.YNL181W	9606.ENSP00000370648	105.5
4932.YDR438W	9606.ENSP00000245680	149.4
4932.YMR266W	9606.ENSP00000259746	51.6
4932.YER056C-A	9606.ENSP00000378163	114.8
4932.YNR028W	9606.ENSP00000300026	63.2
4932.YJR147W	9606.ENSP00000357440	55.8
4932.YGL185C	9606.ENSP00000493382	71.6
4932.YNL328C	9606.ENSP00000372005	73.9
4932.YJL046W	9606.ENSP00000377115	139.4
4932.YPL105C	9606.ENSP00000387170	74.7
4932.YDR151C	9606.ENSP00000337386	86.3
4932.YKL087C	9606.ENSP00000370139	128.3
4932.YFL040W	9606.ENSP00000445929	97.4
4932.YGR096W	9606.ENSP00000385312	129.0
4932.YJR044C	9606.ENSP00000428281	57.0
4932.YNL234W	9606.ENSP00000298352	53.9
4932.YJL048C	9606.ENSP00000272638	50.4
4932.YMR161W	9606.ENSP00000345575	88.6
4932.YGL104C	9606.ENSP00000320935	171.8
4932.YPL040C	9606.ENSP00000355889	603.6
4932.YNL024C	9606.ENSP00000272839	86.3
4932.YMR211W	9606.ENSP00000245564	58.2
4932.YJR116W	9606.ENSP00000359222	63.9
4932.YMR131C	9606.ENSP00000253237	261.9
4932.YFR048W	9606.ENSP00000412708	100.1
4932.YGL096W	9606.ENSP00000291547	77.4
4932.YGR250C	9606.ENSP00000313007	70.5
4932.YGR256W	9606.ENSP00000270776	651.7
4932.YNL175C	9606.ENSP00000352956	77.4
4932.YDL001W	9606.ENSP00000412708	111.7
4932.YDR527W	9606.ENSP00000306123	72.4
4932.YFL055W	9606.ENSP00000004531	58.5
4932.YJR100C	9606.ENSP00000345494	68.6
4932.YNL125C	9606.ENSP00000360855	90.1
4932.YMR182C	9606.ENSP00000239938	64.3
4932.YML038C	9606.ENSP00000318960	115.9
4932.YJL111W	9606.ENSP00000258091	708.4
4932.YJR129C	9606.ENSP00000398502	62.0
4932.YMR269W	9606.ENSP00000348984	53.9
4932.YFL027C	9606.ENSP00000346139	75.1
4932.YFL046W	9606.ENSP00000368468	63.5
4932.YMR002W	9606.ENSP00000378812	87.8
4932.YGR248W	9606.ENSP00000252603	127.9
4932.YDR248C	9606.ENSP00000365601	91.7
4932.YMR118C	9606.ENSP00000356953	50.1
4932.YMR285C	9606.ENSP00000251089	79.3
4932.YGR070W	9606.ENSP00000337261	77.4
4932.YNL040W	9606.ENSP00000400870	171.0
4932.YPL113C	9606.ENSP00000493382	84.7
4932.YJL105W	9606.ENSP00000312379	55.1
4932.YGL082W	9606.ENSP00000452885	119.8
4932.YDR198C	9606.ENSP00000382163	55.8
4932.YPL072W	9606.ENSP00000334808	60.8
4932.YFR041C	9606.ENSP00000366179	66.6
4932.YFR016C	9606.ENSP00000358400	64.7
4932.YGR207C	9606.ENSP00000346173	201.1
4932.YFL066C	9606.ENSP00000293831	50.8
4932.YDR335W	9606.ENSP00000265351	90.5
4932.YDL024C	9606.ENSP00000361064	58.5
4932.YJL162C	9606.ENSP00000366179	60.8
4932.YOR095C	9606.ENSP00000283646	207.2
4932.YLR273C	9606.ENSP00000360035	60.1
4932.YOL119C	9606.ENSP00000360855	76.6
4932.YPR117W	9606.ENSP00000436773	89.4
4932.YML087C	9606.ENSP00000356218	154.5
4932.YDL072C	9606.ENSP00000392330	65.1
4932.YOL075C	9606.ENSP00000272286	247.7
4932.YPR013C	9606.ENSP00000317686	62.8
4932.YPR042C	9606.ENSP00000391723	61.6
4932.YOL087C	9606.ENSP00000307491	74.7
4932.YDR109C	9606.ENSP00000360262	380.9
4932.YDR257C	9606.ENSP00000219315	114.0
4932.YDL199C	9606.ENSP00000280871	85.9
4932.YOR280C	9606.ENSP00000461388	86.7
4932.YDR125C	9606.ENSP00000414558	77.8
4932.YLR281C	9606.ENSP00000390647	63.5
4932.YPL176C	9606.ENSP00000420525	105.1
4932.YPR004C	9606.ENSP00000452762	290.0
4932.YKL033W-A	9606.ENSP00000396452	107.1
4932.YDR302W	9606.ENSP00000281382	53.9
4932.YDL246C	9606.ENSP00000267814	281.6
4932.YLR114C	9606.ENSP00000315568	167.5
4932.YDL109C	9606.ENSP00000378710	55.5
4932.YPL170W	9606.ENSP00000217971	99.0
4932.YDL206W	9606.ENSP00000447091	64.3
4932.YOR283W	9606.ENSP00000359991	69.7
4932.YOL008W	9606.ENSP00000312587	58.5
4932.YMR073C	9606.ENSP00000358695	69.3
4932.YDR030C	9606.ENSP00000265038	73.2
4932.YPR011C	9606.ENSP00000476815	181.8
4932.YDR307W	9606.ENSP00000261534	100.9
4932.YOR306C	9606.ENSP00000360855	83.2
4932.YLR243W	9606.ENSP00000442770	235.7
4932.YDL203C	9606.ENSP00000337053	50.1
4932.YOL097C	9606.ENSP00000347495	460.7
4932.YNR032C-A	9606.ENSP00000351492	102.8
4932.YDL048C	9606.ENSP00000369270	52.4
4932.YOL065C	9606.ENSP00000298229	77.4
4932.YPR022C	9606.ENSP00000250916	55.8
4932.YOR256C	9606.ENSP00000432481	106.7
4932.YDL189W	9606.ENSP00000385169	54.3
4932.YLR251W	9606.ENSP00000369383	86.7
4932.YLL038C	9606.ENSP00000406209	70.5
4932.YOR134W	9606.ENSP00000203556	93.2
4932.YOL102C	9606.ENSP00000378050	118.2
4932.YPL079W	9606.ENSP00000346027	199.1
4932.YMR222C	9606.ENSP00000461388	62.4
4932.YOL057W	9606.ENSP00000440502	431.0
4932.YPL225W	9606.ENSP00000362456	115.5
4932.YDL082W	9606.ENSP00000307889	175.6
4932.YLR023C	9606.ENSP00000341785	88.6
4932.YLR118C	9606.ENSP00000363638	140.2
4932.YOL084W	9606.ENSP00000259746	61.2
4932.YOR161C	9606.ENSP00000359892	81.3
4932.YLR419W	9606.ENSP00000405111	377.9
4932.YPL003W	9606.ENSP00000351990	144.1
4932.YMR250W	9606.ENSP00000362298	70.1
4932.YOR227W	9606.ENSP00000485659	62.8
4932.YDR117C	9606.ENSP00000271764	129.8
4932.YDR282C	9606.ENSP00000412708	134.4
4932.YLR050C	9606.ENSP00000226230	52.4
4932.YAL049C	9606.ENSP00000296658	79.0
4932.YIR035C	9606.ENSP00000234454	82.8
4932.YMR085W	9606.ENSP00000253778	421.0
4932.YBL049W	9606.ENSP00000432648	100.1
4932.YHR210C	9606.ENSP00000272252	132.9
4932.YDR242W	9606.ENSP00000243167	155.2
4932.YBR284W	9606.ENSP00000499465	235.7
4932.YLL053C	9606.ENSP00000421315	82.4
4932.YFR045W	9606.ENSP00000215882	102.1
4932.YKL107W	9606.ENSP00000370648	50.1
4932.YCR054C	9606.ENSP00000252934	72.4
4932.YCR107W	9606.ENSP00000355377	85.5
4932.YFR006W	9606.ENSP00000244137	235.3
4932.YKR104W	9606.ENSP00000494609	243.8
4932.YGR210C	9606.ENSP00000284719	86.7
4932.YER152C	9606.ENSP00000423190	79.0
4932.YKL091C	9606.ENSP00000251170	112.5
4932.YCR051W	9606.ENSP00000360689	58.2
4932.YBR062C	9606.ENSP00000354775	54.3
4932.YJL193W	9606.ENSP00000470652	79.7
4932.YHL012W	9606.ENSP00000338703	264.6
4932.YIL001W	9606.ENSP00000232744	146.7
4932.YBR220C	9606.ENSP00000496241	276.2
4932.YER066W	9606.ENSP00000474725	76.6
4932.YER156C	9606.ENSP00000267103	291.6
4932.YKL121W	9606.ENSP00000254029	143.7
4932.YGR201C	9606.ENSP00000331901	66.6
4932.YHR112C	9606.ENSP00000359976	137.9
4932.YNL331C	9606.ENSP00000355377	90.9
4932.YKL071W	9606.ENSP00000326219	57.0
4932.YER004W	9606.ENSP00000392985	78.6
4932.YHR022C	9606.ENSP00000376390	58.2
4932.YNL320W	9606.ENSP00000365063	154.5
4932.YMR132C	9606.ENSP00000348933	128.6
4932.YHR033W	9606.ENSP00000360268	107.1
4932.YER101C	9606.ENSP00000358059	57.0
4932.YKR070W	9606.ENSP00000337358	125.6
4932.YHL013C	9606.ENSP00000285420	140.2
4932.YOR077W	9606.ENSP00000368881	114.8
4932.YJL070C	9606.ENSP00000499465	231.1
4932.YKR074W	9606.ENSP00000386302	78.6
4932.YCR090C	9606.ENSP00000294360	59.3
4932.YJR106W	9606.ENSP00000447091	56.6
4932.YPR098C	9606.ENSP00000346954	53.1
4932.YMR221C	9606.ENSP00000278426	85.1
4932.YMR253C	9606.ENSP00000400932	95.9
4932.YLR179C	9606.ENSP00000261313	62.4
4932.YJL132W	9606.ENSP00000230036	67.0
4932.YGR067C	9606.ENSP00000239938	64.7
4932.YGL221C	9606.ENSP00000498853	135.6
4932.YLR271W	9606.ENSP00000386772	57.8
4932.YML131W	9606.ENSP00000385763	108.6
4932.YMR209C	9606.ENSP00000366030	70.1
4932.YMR310C	9606.ENSP00000354812	62.4
4932.YMR074C	9606.ENSP00000466214	55.8
4932.YDR387C	9606.ENSP00000280871	201.1
4932.YMR315W	9606.ENSP00000221403	54.7
4932.YGR249W	9606.ENSP00000431512	71.6
4932.YNR065C	9606.ENSP00000260197	168.7
4932.YNR064C	9606.ENSP00000295962	66.6
4932.YDR338C	9606.ENSP00000270570	193.7
4932.YDL243C	9606.ENSP00000355377	90.9
4932.YML018C	9606.ENSP00000245680	166.8
4932.YGL242C	9606.ENSP00000320291	54.3
4932.YJR155W	9606.ENSP00000355377	89.7
4932.YPL054W	9606.ENSP00000255977	53.1
4932.YNL249C	9606.ENSP00000360262	131.0
4932.YMR102C	9606.ENSP00000254029	186.0
4932.YNR071C	9606.ENSP00000272252	127.9
4932.YNL035C	9606.ENSP00000378399	84.0
4932.YDR068W	9606.ENSP00000344816	64.7
4932.YLR077W	9606.ENSP00000389910	65.1
4932.YMR178W	9606.ENSP00000292180	91.7
4932.YGR021W	9606.ENSP00000258975	94.0
4932.YPL088W	9606.ENSP00000419952	116.7
4932.YML118W	9606.ENSP00000309142	88.2
4932.YGR127W	9606.ENSP00000403645	68.2
4932.YML096W	9606.ENSP00000260952	157.5
4932.YDL114W	9606.ENSP00000351035	92.0
4932.YGL083W	9606.ENSP00000489123	174.1
4932.YGR283C	9606.ENSP00000354812	72.0
4932.YPL162C	9606.ENSP00000347195	80.9
4932.YPL263C	9606.ENSP00000270583	216.1
4932.YOL114C	9606.ENSP00000301585	71.2
4932.YMR173W-A	9606.ENSP00000436812	62.4
4932.YPL247C	9606.ENSP00000483236	186.0
4932.YPL165C	9606.ENSP00000355924	55.1
4932.YOL042W	9606.ENSP00000424896	95.5
4932.YAR075W	9606.ENSP00000345096	202.2
4932.YDL039C	9606.ENSP00000354912	57.4
4932.YOR292C	9606.ENSP00000369383	60.1
4932.YOR289W	9606.ENSP00000272647	112.5
4932.YPL264C	9606.ENSP00000400932	107.5
4932.YDR061W	9606.ENSP00000313603	75.5
4932.YDL177C	9606.ENSP00000284202	80.5
4932.YDR105C	9606.ENSP00000340243	208.8
4932.YBR053C	9606.ENSP00000380365	51.2
4932.YHR217C	9606.ENSP00000478478	57.8
4932.YCR099C	9606.ENSP00000263054	62.0
4932.YGL159W	9606.ENSP00000219599	58.2
4932.YBR219C	9606.ENSP00000496241	63.5
4932.YCR100C	9606.ENSP00000260197	51.2
4932.YFR018C	9606.ENSP00000344829	152.5
4932.YMR130W	9606.ENSP00000238379	71.2
4932.YPR015C	9606.ENSP00000366330	62.0
4932.YOL098C	9606.ENSP00000370377	95.9
4932.YCL001W-B	9606.ENSP00000274311	55.8
